id,alias,name,image_url,is_closed,url,review_count,categories,rating,latitude,longitude,distance,address,price,is_delivery,is_pickup,category
RI_h61H6LwUGAr566Mbfvw,taqueria-los-primos-truck-1-jessup,Taqueria Los Primos Truck 1,https://s3-media1.fl.yelpcdn.com/bphoto/xM4NG81UeZew2zMt7GIRfg/o.jpg,False,https://www.yelp.com/biz/taqueria-los-primos-truck-1-jessup?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,105,"Mexican, Food Trucks",4.5,39.143884,-76.81001,14735.843996123127,"8802 Washington Blvd Jessup, MD 20794",1,True,False,grocery
I0GbQkQHF2sinkmG5vA3hg,bricknfire-at-baltimore-marriott-inner-harbor-at-camden-yards-baltimore,BricknFire at Baltimore Marriott Inner Harbor at Camden Yards,https://s3-media1.fl.yelpcdn.com/bphoto/wLbKlFDjFM5AAJZGJ49ekA/o.jpg,False,https://www.yelp.com/biz/bricknfire-at-baltimore-marriott-inner-harbor-at-camden-yards-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,186,"Pizza, Italian, Sandwiches",4.5,39.28685,-76.62138,8813.407062999222,"110 S Eutaw St Baltimore, MD 21201",2,True,True,grocery
5AmYWWHtj05GA7oH2UxLCg,mission-bbq-columbia,Mission BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/nbsHh8HYVNTauGZLyKwdSA/o.jpg,False,https://www.yelp.com/biz/mission-bbq-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,471,Barbeque,4.5,39.1990047960366,-76.813473877887,10481.715840948771,"6270 Columbia Crossing Cir Columbia, MD 21045",2,True,False,grocery
BJrktyd8gy1bPd9flu54RA,isabellas-brick-oven-pizza-and-panini-baltimore,Isabella's Brick Oven Pizza and Panini,https://s3-media1.fl.yelpcdn.com/bphoto/5pf2EDd3hiqBGIOUYIQLIA/o.jpg,False,https://www.yelp.com/biz/isabellas-brick-oven-pizza-and-panini-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,519,"Italian, Pizza, Sandwiches",4.5,39.2870444,-76.6020995,10353.86173128359,"221 S High St Baltimore, MD 21202",2,True,True,grocery
CW_iWBKZy5qBf74NGSy-qQ,cake-by-jason-hisley-lutherville-timonium,Cake By Jason Hisley,https://s3-media3.fl.yelpcdn.com/bphoto/iiGODargFSnQAhJ3dUuLPQ/o.jpg,False,https://www.yelp.com/biz/cake-by-jason-hisley-lutherville-timonium?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,82,"Patisserie/Cake Shop, Bakeries, Cupcakes",4.5,39.45628,-76.63081,23581.134692968168,"47 E Padonia Rd Lutherville-Timonium, MD 21093",1,True,True,grocery
olTmLqn6CA55Z-jykLR7-g,yama-sushi-bar-glen-burnie,Yama Sushi Bar,https://s3-media1.fl.yelpcdn.com/bphoto/v2HP10QbdGIaJGoZH_sWcw/o.jpg,False,https://www.yelp.com/biz/yama-sushi-bar-glen-burnie?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,240,Sushi Bars,4.5,39.1925185445138,-76.615290530026,10924.607167012251,"6714 Ritchie Hwy Glen Burnie, MD 21061",2,True,False,grocery
J3ULenNSOGBYTiAnpLPVrA,burger-bros-towson-2,Burger Bros,https://s3-media1.fl.yelpcdn.com/bphoto/uLdTIjbt6qiJfDSwumyksQ/o.jpg,False,https://www.yelp.com/biz/burger-bros-towson-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,258,"Burgers, Hot Dogs, Chicken Wings",4.5,39.40193,-76.60364,19033.22261057369,"14 Allegheny Ave Towson, MD 21204",1,True,True,grocery
wwfTFc9B_cKGE0sg-_533A,kippo-ramen-baltimore,Kippo Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/5xIK7HFijMrHVSItSIw3sw/o.jpg,False,https://www.yelp.com/biz/kippo-ramen-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,559,"Ramen, Soup",4.5,39.2841531080851,-76.5935978293419,10937.202464966947,"606 S Broadway Baltimore, MD 21231",2,True,True,grocery
ynbOCrd_UK6IyDgEamb4gw,shoyou-sushi-baltimore,Shoyou Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/PoFQHhHesKnlZqU5iAfGUw/o.jpg,False,https://www.yelp.com/biz/shoyou-sushi-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,522,"Sushi Bars, Japanese",4.5,39.2728666047061,-76.6119887125992,9071.960492337077,"1450 Light St Baltimore, MD 21230",2,True,False,grocery
--F3QN39ndTiL85W0-Dtxw,wc-harlan-baltimore,WC Harlan,https://s3-media3.fl.yelpcdn.com/bphoto/gscMrBF4Iz4gaunyY263tw/o.jpg,False,https://www.yelp.com/biz/wc-harlan-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,179,Speakeasies,4.5,39.31523,-76.62207,10482.0595929486,"400 W 23rd St Baltimore, MD 21211",2,False,False,grocery
Udbu-yG3TCJudvbCakN-vg,georgia-grace-cafe-ellicott-city,Georgia Grace Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/07LQLQbw6j6_OLmFc1u8Ww/o.jpg,False,https://www.yelp.com/biz/georgia-grace-cafe-ellicott-city?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,106,"Cafes, Coffee & Tea, Bakeries",4.5,39.26797,-76.79495,7111.039859696026,"8006 Main St Ellicott City, MD 21043",2,True,False,grocery
imwg4OG-eXiioyynr97NsA,midnite-confections-cupcakery-baltimore,Midnite Confection's Cupcakery,https://s3-media2.fl.yelpcdn.com/bphoto/I4tV2mT2nUXxXgyu9O-_fQ/o.jpg,False,https://www.yelp.com/biz/midnite-confections-cupcakery-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,218,"Bakeries, Cupcakes",4.5,39.27713,-76.61415,9013.613221738367,"1051 S Charles St Baltimore, MD 21230",1,True,True,grocery
7G6v_LoHwUi1L0y8z6mlJA,chaps-pit-beef-baltimore,Chaps Pit Beef,https://s3-media3.fl.yelpcdn.com/bphoto/2dPRGi5DMVO6PZntVEHEqg/o.jpg,False,https://www.yelp.com/biz/chaps-pit-beef-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1210,"Southern, Barbeque, Sandwiches",4.5,39.3016690736144,-76.5480052736107,15283.416341472535,"5801 Pulaski Hwy Baltimore, MD 21205",1,True,False,grocery
kd3MW-FkfYyiWbEhljXN8A,amber-spice-laurel,Amber Spice,https://s3-media2.fl.yelpcdn.com/bphoto/skO7PZKoh2--MFR8IlvMEw/o.jpg,False,https://www.yelp.com/biz/amber-spice-laurel?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,178,Indian,4.5,39.076029,-76.869117,23842.774528603306,"13524 Baltimore Ave Laurel, MD 20707",2,True,False,grocery
IHOmoBVhY4QimpuPyVaYNw,bodhi-federal-hill-baltimore-2,Bodhi Federal Hill,https://s3-media1.fl.yelpcdn.com/bphoto/1mD9vzQuk3_IQPZMj16Urg/o.jpg,False,https://www.yelp.com/biz/bodhi-federal-hill-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,110,Thai,4.5,39.27299,-76.61207,9082.177416732804,"1444 Light St Baltimore, MD 21230",2,True,True,grocery
WHTsqJVghonRHwTUBeBJ5g,seoul-pub-sushi-chicken-beer-ellicott-city-2,Seoul Pub Sushi Chicken Beer,https://s3-media3.fl.yelpcdn.com/bphoto/7H2x3iI7jleWSkebmsipqw/o.jpg,False,https://www.yelp.com/biz/seoul-pub-sushi-chicken-beer-ellicott-city-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,150,"Korean, Sushi Bars, Beer Bar",4.5,39.2711899595872,-76.825909987092,9790.177665903855,"9065 Frederick Rd Ellicott City, MD 21042",2,False,False,grocery
k-R6wcHPH5dw2lihEf8-ZA,k-manna-rice-factory-odenton,K  Manna Rice Factory,https://s3-media3.fl.yelpcdn.com/bphoto/A2tjdzsxV3mnGz7GctksXQ/o.jpg,False,https://www.yelp.com/biz/k-manna-rice-factory-odenton?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,240,"Korean, Asian Fusion",4.5,39.10786,-76.72322,16240.893117158315,"1668 Annapolis Rd Ste A Odenton, MD 21113",2,True,False,grocery
HnCLrGS0A2Owz_MiLchtfg,namaste-baltimore-baltimore,Namaste Baltimore,https://s3-media2.fl.yelpcdn.com/bphoto/k3auSLWdYRflya51K5U3Rg/o.jpg,False,https://www.yelp.com/biz/namaste-baltimore-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,193,"Indian, Himalayan/Nepalese",4.5,39.344444,-76.6308284,12385.379356726598,"413 W Cold Spring Ln Baltimore, MD 21210",2,True,True,grocery
3CynT8OZk7Sj1z3_CWkylg,byblos-baltimore-2,Byblos,https://s3-media1.fl.yelpcdn.com/bphoto/a0DsRFJPgR1FRj9Si_PsvQ/o.jpg,False,https://www.yelp.com/biz/byblos-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,238,"Mediterranean, Lebanese",4.5,39.2775573730469,-76.6121978759766,9190.285915623872,"1033 Light St Baltimore, MD 21230",2,True,True,grocery
_UTrlOdkgxlo15h-1zVo7g,aveley-farms-coffee-roasters-baltimore,Aveley Farms Coffee Roasters,https://s3-media2.fl.yelpcdn.com/bphoto/fzZx_jO_-_TpK71Yvob4RQ/o.jpg,False,https://www.yelp.com/biz/aveley-farms-coffee-roasters-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,52,"Coffee & Tea, Coffee Roasteries",5.0,39.283456,-76.598034,10550.181659208703,"1400 Aliceanna St Baltimore, MD 21231",,False,False,grocery
YVoG09WzyuqSADoWGzMYRg,kome-sushi-columbia,Kome Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/pOrm7g_u0OKNRFrZuCNxWQ/o.jpg,False,https://www.yelp.com/biz/kome-sushi-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,232,"Japanese, Sushi Bars, Soup",4.5,39.1776108207654,-76.843181751796,13955.213259682287,"7106 Minstrel Way Ste G Columbia, MD 21045",2,True,False,grocery
hf462K6DsmrRGh7m7zowAw,the-local-fry-baltimore-6,The Local Fry,https://s3-media2.fl.yelpcdn.com/bphoto/utAX0Vl3GVryYqjDUnDPcA/o.jpg,False,https://www.yelp.com/biz/the-local-fry-baltimore-6?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,416,"American (Traditional), Chicken Wings, Korean",4.5,39.336042,-76.629814,11692.007949973271,"711 W 40th St Ste 152 Baltimore, MD 21211",2,True,False,grocery
byPW1YsaqkajSSpiXuxdrg,arturos-trattoria-glen-burnie,Arturo's Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/a1yCtX--4VKGxa4y3VRHzA/o.jpg,False,https://www.yelp.com/biz/arturos-trattoria-glen-burnie?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,134,"Italian, Seafood, Salad",4.5,39.1429044306278,-76.6320828348398,14140.260294698002,"1660 Crain Hwy S Glen Burnie, MD 21061",3,True,False,grocery
YfVHbOSkevP0eVXyDbd0rw,baltimore-museum-of-art-baltimore-2,Baltimore Museum of Art,https://s3-media3.fl.yelpcdn.com/bphoto/9WMOfTG81-eD0ujaTDgLKg/o.jpg,False,https://www.yelp.com/biz/baltimore-museum-of-art-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,146,Art Museums,4.5,39.3255371804327,-76.6193219564835,11431.243840275572,"10 Art Museum Dr Baltimore, MD 21218",,False,False,grocery
O2ZrDUuqXoluq9cmrFhoyg,mount-vernon-marketplace-baltimore-2,Mount Vernon Marketplace,https://s3-media4.fl.yelpcdn.com/bphoto/jlLM8HIUKnJUEE0rftugCw/o.jpg,False,https://www.yelp.com/biz/mount-vernon-marketplace-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,220,Food Court,4.5,39.295902,-76.618819,9470.191412830689,"520 Park Ave Baltimore, MD 21201",2,False,False,grocery
SYypaLmuHxJCtTRBUDAm9A,life-pho-severna-park-2,Life Pho,https://s3-media4.fl.yelpcdn.com/bphoto/Elpvm4pAbUCl-imyjfFS1g/o.jpg,False,https://www.yelp.com/biz/life-pho-severna-park-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,271,Vietnamese,4.5,39.082164,-76.5512756,23706.69420963056,"484 Ritchie Hwy Ste C Severna Park, MD 21146",2,True,False,grocery
8-cBsSXmLaGK6qCD0tmcZg,the-food-market-baltimore,The Food Market,https://s3-media1.fl.yelpcdn.com/bphoto/aeEBIs7zrhfdjN2gUw-mhw/o.jpg,False,https://www.yelp.com/biz/the-food-market-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,986,American (New),4.0,39.3310122069348,-76.6331992056355,11073.826311081028,"1017 W 36th St Baltimore, MD 21211",2,True,False,grocery
Wg0X79U295H69BC3Fnqd-w,the-corner-bistro-and-wine-bar-baltimore,The Corner Bistro and Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/eP21Eq7jFTY6afZZSeeEXQ/o.jpg,False,https://www.yelp.com/biz/the-corner-bistro-and-wine-bar-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,226,"American (New), Wine Bars",4.5,39.285576,-76.625679,8411.531246518402,"213 Penn St Baltimore, MD 21230",2,True,True,grocery
h0bL6Z6Z4JOH9uoVaTjoMg,umi-sushi-ellicott-city-2,UMI Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/4IeDWUeU68IiuhhLl3DHqw/o.jpg,False,https://www.yelp.com/biz/umi-sushi-ellicott-city-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,82,"Japanese, Sushi Bars",4.5,39.26731,-76.79733,7295.001445090524,"8167 Main St Ellicott City, MD 21043",2,False,False,grocery
yqIFEWZUWgOCcWMIlhAH1g,terris-cafe-owings-mills,Terri's Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/DzEtO-MqhDvOKLz3sebXAg/o.jpg,False,https://www.yelp.com/biz/terris-cafe-owings-mills?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,82,"American (Traditional), Breakfast & Brunch, Chicken Wings",4.5,39.4378507094766,-76.7711397420502,21040.515991229247,"11409 Cronhill Dr Owings Mills, MD 21117",1,True,True,grocery
DdVF19kXd8YZVFXP8jQn_A,el-pilar-riviera-beach,El Pilar,https://s3-media1.fl.yelpcdn.com/bphoto/XIUGTPBpGSzsAIsGDupVOw/o.jpg,False,https://www.yelp.com/biz/el-pilar-riviera-beach?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,100,Mexican,4.5,39.1674461364746,-76.5298309326172,18578.256379045153,"8109 Ft Smallwood Rd Riviera Beach, MD 21226",2,True,False,grocery
GcVh7G5pS84Yx5m8x1MbNw,ethels-creole-kitchen-baltimore,Ethel's Creole Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/PJfDGcEQO74e4_nhqRBPOA/o.jpg,False,https://www.yelp.com/biz/ethels-creole-kitchen-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,280,"Cajun/Creole, Cocktail Bars, Soul Food",4.5,39.36703,-76.65242,13674.972547398193,"1615 Sulgrave Ave Baltimore, MD 21209",2,True,False,grocery
iqeBcIJk8zplaxnQ16Oogg,barflys-baltimore,Barfly's,https://s3-media3.fl.yelpcdn.com/bphoto/0efZH7cdiEhVdEzTaQjsjg/o.jpg,False,https://www.yelp.com/biz/barflys-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,112,"Pizza, Whiskey Bars",4.5,39.2729893307609,-76.6047875903149,9678.79621598336,"620 E Fort Ave Baltimore, MD 21230",2,True,False,grocery
NKTh3O4TuW5AwBQs2buLMw,cafe-fili-baltimore,Cafe Fili,https://s3-media2.fl.yelpcdn.com/bphoto/4JSWfD6SwyY9c9_443qwzQ/o.jpg,False,https://www.yelp.com/biz/cafe-fili-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,122,"Mediterranean, Cafes, Lebanese",4.5,39.2993052007382,-76.6172727256118,9776.39946053164,"816 Cathedral St Baltimore, MD 21201",2,True,True,grocery
Q3Sy9RrZvQdCS3yWRj5BIg,la-barrita-restobar-baltimore,La Barrita Restobar,https://s3-media3.fl.yelpcdn.com/bphoto/0GHao911gIHot2PsrOvIXw/o.jpg,False,https://www.yelp.com/biz/la-barrita-restobar-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,72,"Steakhouses, Latin American, Argentine",4.5,39.29276,-76.58774,11731.645739230753,"32 N Chester St Baltimore, MD 21231",,True,False,grocery
l0QysjKWxGEULPH3R0MOOA,connies-chicken-and-waffles-baltimore-2,Connie's Chicken and Waffles,https://s3-media2.fl.yelpcdn.com/bphoto/UKwGMuHnA0uUZ0yE9vkmTg/o.jpg,False,https://www.yelp.com/biz/connies-chicken-and-waffles-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,117,"Southern, Chicken Wings, Waffles",4.5,39.2915549480045,-76.6225539520383,8955.724674079062,"400 W Lexington St Lexington Market Baltimore, MD 21201",1,True,True,grocery
L4QDGo-AUBrn0Rhjwrf6ug,rainpia-ellicott-city,Rainpia,https://s3-media3.fl.yelpcdn.com/bphoto/yid2L5l7b-KDGCqfOUA2dw/o.jpg,False,https://www.yelp.com/biz/rainpia-ellicott-city?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,170,"Korean, Pubs, Chicken Wings",4.5,39.28048,-76.86406,13235.315798158454,"10194 Baltimore National Pike Ste 103 Ellicott City, MD 21042",2,True,False,grocery
1CJUfdt98cay4_sZ_Q1OjA,tigis-ethiopian-restaurant-ellicott-city,Tigi's Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/KqnEycv-6nf5befH3EMyZw/o.jpg,False,https://www.yelp.com/biz/tigis-ethiopian-restaurant-ellicott-city?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,192,Ethiopian,4.5,39.284534,-76.805534,8555.105681332954,"8459 Baltimore National Pike Ste 14 Ellicott City, MD 21043",2,True,True,grocery
DnSyO-6eZblxFPZJam4mng,devens-deli-corner-hanover,Deven's Deli Corner,https://s3-media1.fl.yelpcdn.com/bphoto/Zjn9gENExEJ_ABhqEaFVCg/o.jpg,False,https://www.yelp.com/biz/devens-deli-corner-hanover?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,87,Delis,4.5,39.1803522784419,-76.7070963291895,8189.155424918323,"1272 Stoney Run Rd Hanover, MD 21076",1,True,True,grocery
DiaoiNrJQ7bUosRv5QVBgA,sherwood-gardens-baltimore,Sherwood Gardens,https://s3-media2.fl.yelpcdn.com/bphoto/61xTSC9cyBJ7_4mXq94DwQ/o.jpg,False,https://www.yelp.com/biz/sherwood-gardens-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,37,"Parks, Botanical Gardens",5.0,39.3417395,-76.613505,13080.4648162986,"4310 Underwood Rd Baltimore, MD 21218",,False,False,grocery
op6m4I6liMeDPeCcQQgAhw,sushi-q3-millersville-2,Sushi Q3,https://s3-media2.fl.yelpcdn.com/bphoto/bTSDnrPJcdYz9CW-ZBTgCg/o.jpg,False,https://www.yelp.com/biz/sushi-q3-millersville-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,203,"Japanese, Sushi Bars",4.5,39.1173232372765,-76.6322744745668,16744.38596758124,"691 Old Mill Rd Millersville, MD 21108",2,True,False,grocery
1rlhBNbvQqRRxJizzgT3gg,miss-shirleys-cafe-baltimore-7,Miss Shirley's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/cSRgVSjvvWSgwxa_xpTH3w/o.jpg,False,https://www.yelp.com/biz/miss-shirleys-cafe-baltimore-7?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,991,"American (Traditional), Breakfast & Brunch, Cafes",4.0,39.3443978,-76.6314153,12346.889094645723,"513 W Cold Spring Ln Baltimore, MD 21210",2,True,False,grocery
_9XDeyRO8Zp-jN9-q31VEA,blue-moon-too-baltimore,Blue Moon Too,https://s3-media2.fl.yelpcdn.com/bphoto/1vno99lYr61jWiW8a0eQjw/o.jpg,False,https://www.yelp.com/biz/blue-moon-too-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,416,"Cafes, Breakfast & Brunch",4.5,39.2775711348358,-76.6125325486064,9163.284810853907,"1024 Light St Baltimore, MD 21230",2,True,True,grocery
BhnCaqbJtWrC36eVxlewSw,l-p-steamers-baltimore,L P Steamers,https://s3-media2.fl.yelpcdn.com/bphoto/iPQLG3W0Fl_KTPhOlV6mKg/o.jpg,False,https://www.yelp.com/biz/l-p-steamers-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1523,Seafood,4.0,39.27093,-76.59861,10148.804038151922,"1100 E Fort Ave Baltimore, MD 21230",2,True,False,grocery
1xlO6NX88YVgjhUhBmv3bQ,regionale-ellicott-city,RegionAle,https://s3-media2.fl.yelpcdn.com/bphoto/8pj1cS5ISR87r9BU_m3tDA/o.jpg,False,https://www.yelp.com/biz/regionale-ellicott-city?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,194,"Sandwiches, Salad",4.5,39.21381,-76.80242,8789.323302635956,"5705 Richards Valley Rd Ste B-1 Ellicott City, MD 21043",2,True,True,grocery
2i1gmYBqhWt2xfjQ7yRk9A,yomnas-halal-gyro-cart-baltimore,Yomna's Halal Gyro Cart,https://s3-media3.fl.yelpcdn.com/bphoto/FhGErYjWX47E59pW81tmzQ/o.jpg,False,https://www.yelp.com/biz/yomnas-halal-gyro-cart-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,72,"Halal, Food Trucks, Mediterranean",4.5,39.2880493555856,-76.606945294155,10009.85292451722,"92 Market Pl Baltimore, MD 21202",1,True,True,grocery
